Number of clicks on similar products,Number of similar products purchased so far,Average rating given to similar products,Median purchasing price (in rupees),Rating of the product,Brand of the product,Customer review sentiment score (overall),Price of the product,Probability for the product to be recommended to the person,User_ID,Product_ID,Gender_male,Holiday_Yes,Season_spring,Season_summer,Season_winter,Geographical locations_mountains,Geographical locations_plains
0.2787634109557744,-0.04206276028412738,4.6,-0.5649790419137607,0.7720997411284076,Flying Machine,0.88,-0.1239083744277315,0.85,4331,1725,True,False,False,False,True,True,False
-1.2240880416539068,-1.3493024006805943,3.5,0.7487080784567612,-0.43323283504536253,Dettol,0.4,1.7124479949712752,0.45,3878,1140,False,True,False,True,False,False,False
1.6048088103172578,1.0784283600557014,4.9,-0.794874287978602,0.8926329987457843,Flying Machine,0.92,-0.4401697491575604,0.88,8633,1609,True,False,False,False,False,False,False
-0.25165474878881894,-0.41555980039740364,4.3,-0.5978212199230237,0.4104999682762768,Wildcraft,0.78,-0.1749182735777039,0.75,7595,1894,False,False,False,True,False,False,True
0.7207785440762688,0.33143427982914886,4.7,-0.4007681518674454,0.65156648351103,Sugar Cosmetics,0.82,0.13114112132213054,0.8,3824,5881,True,True,False,False,True,True,False
-0.6936698819093134,-0.7890568405106799,3.6,-0.762032109969339,-0.6742993502801168,Streax,0.5,-0.4299677693275659,0.45,1736,8687,False,False,False,True,False,False,True
0.45556946420397215,0.14468575977251075,4.1,-0.6306633979322868,0.2899667106588992,Wild Stone,0.7,-0.22592817272767632,0.68,9685,5263,True,False,False,False,True,False,True
-1.135685015029808,-1.1625538806239561,4.2,-0.23655726182113018,0.4104999682762768,Kama Ayurveda,0.75,0.3861906170719926,0.72,7607,8571,True,True,False,True,False,True,False
1.1627936771967633,0.7049313199424251,4.5,-0.8605586439971281,0.65156648351103,Dettol,0.9,-0.537088557542508,0.88,4305,8594,False,False,False,False,False,False,False
0.013554331083477719,-0.2288112803407655,3.9,-0.6635055759415498,0.04890019542414492,Allen Solly Woman,0.65,-0.27693807187764874,0.62,7423,842,False,False,False,True,False,False,True
2.135226970061851,1.6386739202256158,4.8,-0.23655726182113018,0.7720997411284076,Pepperfry,0.82,0.33518071792202014,0.8,9689,9303,True,True,False,False,True,False,True
-0.9588789617816101,-0.975805360567318,3.7,-0.7291899319600759,-0.1921663198106088,Whisper,0.55,-0.3789578701775935,0.5,1577,6520,True,False,False,True,False,False,True
0.5439724908280711,0.14468575977251075,4.3,-0.4007681518674454,0.5310332258936534,Manyavar Mohey,0.72,0.13114112132213054,0.68,589,4564,False,True,False,False,True,True,False
-0.5168638286611157,-0.6023083204540417,3.8,0.7487080784567612,-0.07163306219323166,Moov,0.45,1.7124479949712752,0.4,823,1252,False,False,False,True,False,False,False
0.8975845973244666,0.518182799885787,4.6,-0.794874287978602,0.5310332258936534,Flying Machine,0.85,-0.4401697491575604,0.82,3916,152,True,False,False,False,False,False,False
-1.3124910682780058,-1.3493024006805943,3.3,-0.6306633979322868,-0.6742993502801168,SleepyCat,0.4,-0.22592817272767632,0.35,9,8602,True,False,False,False,True,False,True
1.5164057836931588,1.0784283600557014,4.9,-0.5649790419137607,0.8926329987457843,Wildcraft,0.9,-0.1239083744277315,0.88,5960,697,False,True,False,True,False,True,False
-0.16325172216472006,-0.41555980039740364,3.7,-0.23655726182113018,-0.31269957742798593,Patanjali Ayurved (Health Care),0.58,0.3861906170719926,0.55,757,7676,False,False,False,False,True,False,True
0.1019573577075766,-0.41555980039740364,4.2,-0.5649790419137607,0.65156648351103,Lakme Ayurveda,0.8,-0.22592817272767632,0.85,5499,6652,True,False,False,True,False,False,True
-1.135685015029808,-1.3493024006805943,3.9,-0.794874287978602,-1.0358991231322476,Flying Machine,-0.2,0.437200516221965,0.45,8314,7958,False,True,False,False,True,False,True
1.2511967038208622,0.8916798399990632,4.7,0.7487080784567612,0.8926329987457843,Urban Ladder,0.9,4.0078934567200335,0.95,7930,3490,True,True,False,False,False,True,False
-0.7820729085334123,-0.7890568405106799,4.5,-0.23655726182113018,-0.1921663198106088,Dove Hair,0.5,0.947299507721689,0.65,8808,5790,False,False,True,False,False,False,True
1.9584209168136533,1.6386739202256158,4.9,2.390816978919914,0.7720997411284076,Patanjali Ayurved (Health Care),0.7,1.457398499221413,0.75,4388,1755,True,False,False,False,True,False,True
-1.4008940949021045,-1.5360509207372324,3.1,-0.8605586439971281,-1.879631926453887,Manyavar Mohey,-0.8,-0.1749182735777039,0.15,9085,4354,False,True,False,True,False,False,False
0.7207785440762688,0.14468575977251075,4.4,0.0918645182715003,0.16943345304152257,Wildcraft,0.6,2.477596482220861,0.8,8680,8302,True,False,False,False,False,True,False
-0.3400577754129179,-0.975805360567318,3.8,-0.5649790419137607,-0.5537660926627397,Pepe Jeans London,-0.1,-0.22592817272767632,0.4,4455,1790,False,False,False,True,False,False,True
1.5164057836931588,1.2651768801123395,4.6,1.4055516386420224,1.0131662563631618,Allen Solly Woman,0.95,4.517992448219758,0.9,6950,861,True,True,False,False,True,True,False
-1.5777001481503024,-1.7227994407938705,2.2,-0.8605586439971281,-2.7233647297755263,Johnson & Johnson,-0.9,-0.48097766847753837,0.05,5762,1406,False,False,False,True,False,False,False
0.3671664375798733,-0.04206276028412738,4.1,-0.7291899319600759,-0.31269957742798593,Head & Shoulders,0.3,1.457398499221413,0.7,6863,2108,True,False,False,False,True,False,True
-0.9588789617816101,-1.1625538806239561,3.5,-0.23655726182113018,-0.7948326078974939,Pepperfry,-0.3,-0.32794797102762113,0.5,4947,2593,False,False,True,False,False,False,True
2.312033023310049,1.8254224402822539,4.8,2.0623951988272835,0.5310332258936534,Dettol,0.85,3.4977944652203092,0.85,428,127,True,False,False,False,True,True,False
-1.6661031747744013,-1.7227994407938705,1.5,-0.8605586439971281,-3.446564275479788,Libram,-0.95,-0.5319875676275108,0.025,3424,6853,False,False,False,True,False,False,False
0.8975845973244666,0.518182799885787,4.3,0.4202862983641308,0.2899667106588992,Lijoba,0.4,0.947299507721689,0.75,7414,440,True,False,False,False,False,True,False
-0.6052668552852145,-0.6023083204540417,3.7,-0.794874287978602,-1.1564323807496246,Max,-0.5,-0.0728984752777591,0.55,2711,4567,False,False,True,False,False,False,True
1.6932118369413567,1.4519254001689776,4.7,1.0771298585493918,0.65156648351103,Fastrack,0.75,2.987695473720585,0.9,4445,7549,True,True,False,False,False,True,False
-1.3124910682780058,-1.5360509207372324,2.5,-0.8277164659878651,-2.241231699306018,Wakefit,-0.7,-0.27693807187764874,0.3,1905,7286,False,False,True,False,False,False,True
-0.16325172216472006,-0.2288112803407655,4.0,1.0771298585493918,0.4104999682762768,Kama Ayurveda,0.2,1.967497490721137,0.8,8977,2068,True,True,False,False,True,True,False
-1.7545062013985002,-1.7227994407938705,1.0,-0.8605586439971281,-3.6876307907145423,Biovea,-1.0,-0.5319875676275108,0.0,1913,4602,False,False,False,True,False,False,False
1.1627936771967633,1.0784283600557014,4.5,1.733973418734653,0.8926329987457843,Urban Ladder,0.9,4.0078934567200335,0.95,6423,3490,True,True,False,False,True,True,False
-1.047281988405709,-1.3493024006805943,3.3,-0.762032109969339,-1.518032153601756,The Moms Co.,-0.4,-0.1749182735777039,0.45,8184,6087,False,False,True,False,False,False,True
1.8700178901895546,1.2651768801123395,4.9,1.4055516386420224,0.7720997411284076,Himalaya Liv.52,0.8,4.0078934567200335,0.95,2202,221,True,True,False,False,False,True,False
-1.4892971215262034,-1.7227994407938705,2.0,-0.8605586439971281,-3.084964502627657,Manyavar Mohey,-0.85,-0.48097766847753837,0.03,8310,5963,False,False,False,True,False,False,False
0.6323755174521699,0.33143427982914886,4.2,-0.23655726182113018,-0.43323283504536253,Streax,0.1,0.437200516221965,0.6,9514,2516,True,False,False,False,True,False,True
-0.25165474878881894,-0.41555980039740364,4.1,-0.6635055759415498,0.4104999682762768,Khadi Essentials,-0.2,-0.1749182735777039,0.6,7899,5170,False,False,False,True,False,False,True
1.4280027570690599,1.0784283600557014,4.6,1.0771298585493918,0.7720997411284076,Patanjali Ayurved (Health Care),0.7,1.967497490721137,0.8,107,1169,True,True,False,False,True,True,False
-1.4008940949021045,-1.3493024006805943,2.8,-0.8605586439971281,-2.3617649569233947,Flying Machine,-0.6,-0.4299677693275659,0.25,7692,8962,False,False,True,False,False,False,True
0.19036038433167551,0.14468575977251075,3.9,-0.23655726182113018,-0.6742993502801168,Lee,-0.1,0.437200516221965,0.55,9347,8776,True,False,False,False,True,False,True
2.22362999668595,1.6386739202256158,4.8,2.0623951988272835,1.0131662563631618,Dettol,0.9,4.517992448219758,0.95,2799,2642,True,True,False,False,True,True,False
-1.5777001481503024,-1.5360509207372324,1.5,-0.8605586439971281,-3.446564275479788,Manyavar Mohey,-0.9,-0.5319875676275108,0.025,8569,3995,False,False,False,True,False,False,False
0.8091815707003678,0.518182799885787,4.3,0.4202862983641308,0.04890019542414492,Lijoba,0.3,0.947299507721689,0.7,1243,3646,True,False,False,False,False,True,False
-0.5168638286611157,-0.6023083204540417,3.6,-0.7291899319600759,-1.2769656383670018,Max,-0.4,-0.1749182735777039,0.45,4190,1069,False,False,True,False,False,False,True
1.6048088103172578,1.2651768801123395,4.7,1.4055516386420224,0.8926329987457843,Fastrack,0.8,3.4977944652203092,0.9,2029,2101,True,True,False,False,False,True,False
-1.7545062013985002,-1.7227994407938705,1.0,-0.8605586439971281,-3.6876307907145423,Biovea,-1.0,-0.5319875676275108,0.0,1913,4602,False,False,False,True,False,False,False
0.45556946420397215,0.33143427982914886,4.0,0.0918645182715003,-0.1921663198106088,Johnson & Johnson,0.1,0.947299507721689,0.65,9175,4603,True,False,False,False,True,False,True
-0.8704759351575112,-0.975805360567318,3.4,-0.794874287978602,-1.6385654112191326,Wakefit,-0.5,-0.32794797102762113,0.4,8075,7696,False,False,True,False,False,False,True
2.046823943437752,1.4519254001689776,4.8,1.733973418734653,0.65156648351103,Urban Ladder,0.85,4.0078934567200335,0.95,9531,9695,True,True,False,False,True,True,False
-1.4892971215262034,-1.5360509207372324,2.0,-0.8277164659878651,-2.7233647297755263,Manyavar Mohey,-0.85,-0.48097766847753837,0.03,6873,317,False,False,False,True,False,False,False
0.9859876239485655,0.7049313199424251,4.4,0.7487080784567612,0.5310332258936534,Dettol,0.6,2.477596482220861,0.8,6723,9543,True,False,False,False,False,True,False
-0.6936698819093134,-0.7890568405106799,3.5,-0.6635055759415498,-1.0358991231322476,Pepperfry,-0.3,-0.1239083744277315,0.5,5747,7686,False,False,True,False,False,False,True
1.7816148635654556,1.4519254001689776,4.9,1.4055516386420224,0.8926329987457843,Himalaya Liv.52,0.85,3.4977944652203092,0.95,7710,3649,True,True,False,False,False,True,False
-1.2240880416539068,-1.3493024006805943,2.2,-0.8605586439971281,-2.602831472158149,Libram,-0.7,-0.4299677693275659,0.15,9300,8721,False,False,False,True,False,False,False
0.7207785440762688,0.518182799885787,4.3,0.4202862983641308,0.16943345304152257,Lijoba,0.4,0.947299507721689,0.7,155,8175,True,False,False,False,False,True,False
-0.42846080203701675,-0.41555980039740364,3.8,-0.6963477539508128,-0.915365865514871,Pepe Jeans London,-0.2,-0.0728984752777591,0.55,9556,1160,False,False,True,False,False,False,True
1.5164057836931588,1.2651768801123395,4.7,1.4055516386420224,1.0131662563631618,Allen Solly Woman,0.9,4.517992448219758,0.9,6950,861,True,True,False,False,True,True,False
-1.6661031747744013,-1.7227994407938705,1.0,-0.8605586439971281,-3.6876307907145423,Biovea,-1.0,-0.5319875676275108,0.0,3424,4602,False,False,False,True,False,False,False
0.5439724908280711,0.33143427982914886,4.1,0.4202862983641308,-0.31269957742798593,Head & Shoulders,0.2,1.457398499221413,0.7,4702,2108,True,False,False,False,True,False,True
-1.047281988405709,-1.1625538806239561,3.2,-0.762032109969339,-1.397498895984379,The Moms Co.,-0.4,-0.1749182735777039,0.45,3802,327,False,False,True,False,False,False,True
2.400436049934148,1.8254224402822539,4.9,2.390816978919914,0.65156648351103,Dettol,0.9,4.0078934567200335,0.95,4044,4916,True,True,False,False,True,True,False
-1.3124910682780058,-1.5360509207372324,2.5,-0.8277164659878651,-2.241231699306018,Wakefit,-0.6,-0.27693807187764874,0.3,1905,7286,False,False,True,False,False,False,True
1.1627936771967633,0.8916798399990632,4.5,1.733973418734653,0.8926329987457843,Urban Ladder,0.9,4.0078934567200335,0.95,919,3490,True,True,False,False,True,True,False
-0.9588789617816101,-0.975805360567318,3.3,-0.7291899319600759,-1.518032153601756,The Moms Co.,-0.5,-0.1239083744277315,0.4,9766,4663,False,False,True,False,False,False,True
2.135226970061851,1.6386739202256158,4.8,2.0623951988272835,1.0131662563631618,Dettol,0.9,4.517992448219758,0.95,263,2642,True,True,False,False,True,True,False
-1.135685015029808,-1.3493024006805943,2.8,-0.8277164659878651,-2.3617649569233947,Flying Machine,-0.7,-0.4299677693275659,0.25,9980,8962,False,False,True,False,False,False,True
1.0743906505726644,0.7049313199424251,4.4,0.7487080784567612,0.5310332258936534,Dettol,0.7,2.477596482220861,0.8,5069,9543,True,False,False,False,False,True,False
-0.7820729085334123,-0.7890568405106799,3.4,-0.6963477539508128,-1.1564323807496246,Pepperfry,-0.3,-0.0728984752777591,0.5,6655,6046,False,False,True,False,False,False,True
2.5772421031823454,2.0121709603388918,5.0,2.390816978919914,0.8926329987457843,Streax,1.0,4.517992448219758,1.0,1231,8605,True,True,False,False,True,True,False
0.013554331083477719,-0.04206276028412738,3.9,-0.6306633979322868,-0.5537660926627397,Kama Ayurveda,-0.1,-0.27693807187764874,0.55,5178,5179,False,False,True,False,False,False,True
2.488839076558247,1.8254224402822539,4.9,2.390816978919914,0.8926329987457843,Himalaya Liv.52,0.9,4.0078934567200335,0.95,4401,4582,True,True,False,False,False,True,False
-0.6052668552852145,-0.6023083204540417,3.5,-0.6635055759415498,-1.0358991231322476,Pepperfry,-0.4,-0.1239083744277315,0.5,3563,7686,False,False,True,False,False,False,True
1.3395997304449612,1.0784283600557014,4.5,1.0771298585493918,0.7720997411284076,Patanjali Ayurved (Health Care),0.8,1.967497490721137,0.85,333,1169,True,True,False,False,True,True,False
-0.3400577754129179,-0.2288112803407655,3.7,-0.5978212199230237,-0.7948326078974939,Max,-0.2,0.029121323022185723,0.6,9698,3676,False,False,True,False,False,False,True
1.9584209168136533,1.4519254001689776,4.8,1.733973418734653,0.7720997411284076,Himalaya Liv.52,0.9,3.4977944652203092,0.95,7796,1314,True,True,False,False,True,True,False
-0.16325172216472006,-0.41555980039740364,3.8,-0.6635055759415498,-0.6742993502801168,Khadi Essentials,-0.3,-0.22592817272767632,0.55,6873,8861,False,False,True,False,False,False,True
1.2511967038208622,0.8916798399990632,4.6,1.4055516386420224,1.0131662563631618,Allen Solly Woman,0.95,4.517992448219758,0.9,7394,861,True,True,False,False,True,True,False
-0.07484869554062118,-0.2288112803407655,3.8,-0.6306633979322868,-0.6742993502801168,Khadi Essentials,-0.2,-0.1749182735777039,0.6,1086,2429,False,False,True,False,False,False,True
2.312033023310049,1.8254224402822539,4.9,2.390816978919914,0.7720997411284076,Himalaya Liv.52,0.9,4.0078934567200335,0.95,7460,221,True,True,False,False,False,True,False
0.1019573577075766,0.14468575977251075,4.0,-0.6306633979322868,-0.43323283504536253,Kama Ayurveda,-0.1,-0.22592817272767632,0.6,7238,2008,False,False,True,False,False,False,True
1.6932118369413567,1.2651768801123395,4.7,1.4055516386420224,0.8926329987457843,Fastrack,0.85,3.4977944652203092,0.9,7847,2101,True,True,False,False,False,True,False
0.3671664375798733,0.33143427982914886,4.2,-0.5649790419137607,-0.31269957742798593,Flying Machine,-0.1,0.18215102047210294,0.6,130,4033,False,False,True,False,False,False,True
1.8700178901895546,1.6386739202256158,4.8,1.733973418734653,0.65156648351103,Himalaya Liv.52,0.9,3.4977944652203092,0.95,7869,384,True,True,False,False,False,True,False
-1.2240880416539068,-1.1625538806239561,2.5,-0.8277164659878651,-2.241231699306018,Wakefit,-0.7,-0.27693807187764874,0.3,2370,7286,False,False,True,False,False,False,True
0.5439724908280711,0.518182799885787,4.1,0.7487080784567612,0.2899667106588992,Dettol,0.5,1.967497490721137,0.8,951,9602,True,False,False,False,False,True,False
2.046823943437752,1.6386739202256158,4.8,2.0623951988272835,0.7720997411284076,Himalaya Liv.52,0.9,4.0078934567200335,0.95,3763,221,True,True,False,False,True,True,False
-1.5777001481503024,-1.5360509207372324,1.5,-0.8605586439971281,-3.3260310178624115,Manyavar Mohey,-0.8,-0.5319875676275108,0.025,8569,3049,False,False,False,True,False,False,False
0.7207785440762688,0.7049313199424251,4.4,0.4202862983641308,0.04890019542414492,Lijoba,0.4,0.947299507721689,0.7,5092,3646,True,False,False,False,False,True,False
-0.42846080203701675,-0.41555980039740364,3.7,-0.6963477539508128,-0.915365865514871,Pepe Jeans London,-0.2,-0.0728984752777591,0.55,9556,1160,False,False,True,False,False,False,True
2.22362999668595,1.8254224402822539,4.9,2.390816978919914,0.8926329987457843,Dettol,0.9,4.0078934567200335,0.95,6365,8653,True,True,False,False,True,True,False
-1.6661031747744013,-1.7227994407938705,1.0,-0.8605586439971281,-3.567097533097165,Libram,-0.9,-0.5319875676275108,0.0,3424,235,False,False,False,True,False,False,False
0.8091815707003678,0.7049313199424251,4.5,0.7487080784567612,0.65156648351103,Dettol,0.6,2.477596482220861,0.85,5502,8647,True,False,False,False,False,True,False
-0.6936698819093134,-0.6023083204540417,3.6,-0.6306633979322868,-0.7948326078974939,Pepperfry,-0.4,-0.021888576127786684,0.55,6323,6676,False,False,True,False,False,False,True
2.135226970061851,1.8254224402822539,4.9,2.390816978919914,0.8926329987457843,Himalaya Liv.52,0.9,4.517992448219758,0.95,1717,2862,True,True,False,False,False,True,False
-1.135685015029808,-1.1625538806239561,3.0,-0.794874287978602,-1.879631926453887,Flying Machine,-0.6,-0.3789578701775935,0.35,4392,7549,False,False,True,False,False,False,True
1.0743906505726644,0.8916798399990632,4.4,1.0771298585493918,0.7720997411284076,Patanjali Ayurved (Health Care),0.7,1.967497490721137,0.85,9806,1169,True,True,False,False,True,True,False
-0.8704759351575112,-0.7890568405106799,3.4,-0.6963477539508128,-1.2769656383670018,Pepperfry,-0.5,-0.021888576127786684,0.5,9500,146,False,False,True,False,False,False,True
2.400436049934148,2.0121709603388918,5.0,2.390816978919914,1.0131662563631618,Himalaya Liv.52,0.95,4.517992448219758,1.0,7675,9025,True,True,False,False,True,True,False
-1.4892971215262034,-1.5360509207372324,2.0,-0.8277164659878651,-2.602831472158149,Manyavar Mohey,-0.8,-0.48097766847753837,0.03,6873,6085,False,False,False,True,False,False,False
0.6323755174521699,0.518182799885787,4.0,0.7487080784567612,-0.31269957742798593,Head & Shoulders,0.3,1.967497490721137,0.75,2309,6058,True,False,False,False,False,True,False
-0.6052668552852145,-0.41555980039740364,3.8,-0.6635055759415498,-0.6742993502801168,Pepperfry,-0.3,0.029121323022185723,0.6,1235,6469,False,False,True,False,False,False,True
1.9584209168136533,1.6386739202256158,4.8,2.0623951988272835,0.7720997411284076,Himalaya Liv.52,0.9,4.0078934567200335,0.95,3116,221,True,True,False,False,True,True,False
-1.047281988405709,-0.975805360567318,3.2,-0.762032109969339,-1.6385654112191326,The Moms Co.,-0.5,-0.0728984752777591,0.4,5966,8623,False,False,True,False,False,False,True
1.1627936771967633,1.0784283600557014,4.5,1.733973418734653,1.0131662563631618,Allen Solly Woman,0.95,4.517992448219758,0.9,6423,861,True,True,False,False,True,True,False
-0.7820729085334123,-0.6023083204540417,3.5,-0.6306633979322868,-0.915365865514871,Pepperfry,-0.4,-0.021888576127786684,0.55,2748,6864,False,False,True,False,False,False,True
2.488839076558247,2.0121709603388918,4.9,2.390816978919914,0.8926329987457843,Himalaya Liv.52,0.9,4.517992448219758,0.95,3274,2862,True,True,False,False,False,True,False
-1.4008940949021045,-1.3493024006805943,2.3,-0.8277164659878651,-2.482298214540772,Flying Machine,-0.7,-0.32794797102762113,0.3,7512,4879,False,False,True,False,False,False,True
0.8975845973244666,0.8916798399990632,4.5,1.0771298585493918,0.7720997411284076,Patanjali Ayurved (Health Care),0.75,2.477596482220861,0.85,6724,696,True,False,False,False,False,True,False
-0.5168638286611157,-0.2288112803407655,3.9,-0.5978212199230237,-0.5537660926627397,Max,-0.2,0.08013122217215814,0.65,5519,9839,False,False,True,False,False,False,True
2.312033023310049,1.8254224402822539,4.9,2.390816978919914,0.7720997411284076,Himalaya Liv.52,0.9,4.0078934567200335,0.95,7460,221,True,True,False,False,False,True,False
-0.9588789617816101,-0.7890568405106799,3.3,-0.6963477539508128,-1.1564323807496246,The Moms Co.,-0.4,-0.021888576127786684,0.5,5528,523,False,False,True,False,False,False,True
1.3395997304449612,1.2651768801123395,4.6,1.4055516386420224,0.8926329987457843,Patanjali Ayurved (Health Care),0.8,1.967497490721137,0.85,906,9794,True,True,False,False,True,True,False
-0.3400577754129179,-0.2288112803407655,3.8,-0.5978212199230237,-0.6742993502801168,Max,-0.2,0.08013122217215814,0.6,9698,302,False,False,True,False,False,False,True
2.5772421031823454,2.0121709603388918,5.0,2.390816978919914,1.0131662563631618,Streax,1.0,4.517992448219758,1.0,1231,8938,True,True,False,False,True,True,False
0.9859876239485655,0.8916798399990632,4.5,1.0771298585493918,0.8926329987457843,Patanjali Ayurved (Health Care),0.8,2.477596482220861,0.9,4772,3399,True,True,False,False,True,True,False
-0.25165474878881894,-0.04206276028412738,4.0,-0.5649790419137607,-0.43323283504536253,Khadi Essentials,-0.1,-0.1749182735777039,0.6,5595,1338,False,False,True,False,False,False,True
1.4280027570690599,1.2651768801123395,4.7,1.4055516386420224,0.8926329987457843,Patanjali Ayurved (Health Care),0.85,2.477596482220861,0.9,232,3399,True,True,False,False,True,True,False
-0.16325172216472006,-0.2288112803407655,3.8,-0.6306633979322868,-0.5537660926627397,Khadi Essentials,-0.3,-0.22592817272767632,0.55,2637,3608,False,False,True,False,False,False,True
1.5164057836931588,1.4519254001689776,4.7,1.4055516386420224,0.8926329987457843,Fastrack,0.9,3.4977944652203092,0.95,1919,2101,True,True,False,False,False,True,False
-1.3124910682780058,-1.3493024006805943,2.5,-0.8277164659878651,-2.120698441688641,Wakefit,-0.6,-0.27693807187764874,0.3,4408,3065,False,False,True,False,False,False,True
1.2511967038208622,1.0784283600557014,4.6,1.0771298585493918,1.0131662563631618,Allen Solly Woman,0.95,4.517992448219758,0.9,9545,861,True,True,False,False,True,True,False
0.013554331083477719,0.14468575977251075,4.1,-0.5649790419137607,-0.31269957742798593,Kama Ayurveda,-0.1,-0.22592817272767632,0.6,5977,5682,False,False,True,False,False,False,True
1.6048088103172578,1.4519254001689776,4.8,1.733973418734653,0.7720997411284076,Himalaya Liv.52,0.9,3.4977944652203092,0.95,1567,1314,True,True,False,False,True,True,False
-0.07484869554062118,-0.04206276028412738,4.0,-0.5649790419137607,-0.43323283504536253,Khadi Essentials,-0.2,-0.1749182735777039,0.6,2866,1338,False,False,True,False,False,False,True
1.6932118369413567,1.4519254001689776,4.8,1.4055516386420224,1.0131662563631618,Allen Solly Woman,0.95,4.517992448219758,0.9,190,861,True,True,False,False,True,True,False
0.45556946420397215,0.518182799885787,4.2,-0.5649790419137607,-0.1921663198106088,Flying Machine,-0.1,0.18215102047210294,0.6,4040,6882,False,False,True,False,False,False,True
1.7816148635654556,1.6386739202256158,4.8,1.733973418734653,0.7720997411284076,Himalaya Liv.52,0.9,3.4977944652203092,0.95,820,1314,True,True,False,False,False,True,False
-1.135685015029808,-0.975805360567318,3.0,-0.794874287978602,-1.7590986688365098,Flying Machine,-0.6,-0.3789578701775935,0.35,8764,7342,False,False,True,False,False,False,True
1.1627936771967633,1.0784283600557014,4.4,1.0771298585493918,0.7720997411284076,Patanjali Ayurved (Health Care),0.75,1.967497490721137,0.85,3055,1169,True,True,False,False,True,True,False
2.135226970061851,1.8254224402822539,4.9,2.390816978919914,0.8926329987457843,Himalaya Liv.52,0.9,4.517992448219758,0.95,1717,2862,True,True,False,False,False,True,False
-1.4892971215262034,-1.3493024006805943,2.2,-0.8277164659878651,-2.482298214540772,Manyavar Mohey,-0.8,-0.4299677693275659,0.025,9408,7826,False,False,False,True,False,False,False
0.8091815707003678,0.8916798399990632,4.5,0.7487080784567612,0.65156648351103,Dettol,0.7,2.477596482220861,0.85,1254,8647,True,False,False,False,False,True,False
-0.3400577754129179,-0.2288112803407655,3.8,-0.6635055759415498,-0.7948326078974939,Max,-0.2,0.029121323022185723,0.6,4610,3676,False,False,True,False,False,False,True
2.312033023310049,2.0121709603388918,5.0,2.390816978919914,1.0131662563631618,Himalaya Liv.52,0.95,4.517992448219758,1.0,3715,9025,True,True,False,False,True,True,False
-1.6661031747744013,-1.5360509207372324,1.3,-0.8605586439971281,-3.446564275479788,Manyavar Mohey,-0.9,-0.5319875676275108,0.015,8439,3995,False,False,False,True,False,False,False
0.8975845973244666,1.0784283600557014,4.6,1.0771298585493918,0.8926329987457843,Patanjali Ayurved (Health Care),0.8,2.477596482220861,0.9,4180,3399,True,True,False,False,True,True,False
-0.6052668552852145,-0.41555980039740364,3.9,-0.6306633979322868,-0.5537660926627397,Pepperfry,-0.3,-0.021888576127786684,0.6,6835,6645,False,False,True,False,False,False,True
2.400436049934148,2.0121709603388918,5.0,2.390816978919914,1.0131662563631618,Himalaya Liv.52,0.95,4.517992448219758,1.0,7675,9025,True,True,False,False,True,True,False
-1.3124910682780058,-1.1625538806239561,2.5,-0.8277164659878651,-2.120698441688641,Wakefit,-0.6,-0.27693807187764874,0.3,858,3065,False,False,True,False,False,False,True
0.9859876239485655,1.0784283600557014,4.4,1.0771298585493918,0.7720997411284076,Patanjali Ayurved (Health Care),0.75,2.477596482220861,0.85,340,696,True,True,False,False,True,True,False
-0.5168638286611157,-0.2288112803407655,3.9,-0.5978212199230237,-0.6742993502801168,Max,-0.2,0.08013122217215814,0.65,5519,302,False,False,True,False,False,False,True
2.400436049934148,1.8254224402822539,4.9,2.390816978919914,0.8926329987457843,Himalaya Liv.52,0.9,4.0078934567200335,0.95,4044,4582,True,True,False,False,False,True,False
-0.9588789617816101,-0.6023083204540417,3.2,-0.6963477539508128,-1.1564323807496246,The Moms Co.,-0.4,-0.021888576127786684,0.5,7784,523,False,False,True,False,False,False,True
1.4280027570690599,1.4519254001689776,4.7,1.4055516386420224,0.8926329987457843,Patanjali Ayurved (Health Care),0.85,2.477596482220861,0.9,7717,3399,True,True,False,False,True,True,False
-0.7820729085334123,-0.41555980039740364,3.5,-0.6306633979322868,-0.915365865514871,Pepperfry,-0.4,-0.021888576127786684,0.55,148,6864,False,False,True,False,False,False,True
2.488839076558247,2.0121709603388918,4.9,2.390816978919914,0.8926329987457843,Himalaya Liv.52,0.9,4.517992448219758,0.95,3274,2862,True,True,False,False,False,True,False
-1.4008940949021045,-1.1625538806239561,2.5,-0.8277164659878651,-2.3617649569233947,Flying Machine,-0.7,-0.32794797102762113,0.3,2010,4305,False,False,True,False,False,False,True
1.0743906505726644,1.0784283600557014,4.4,1.0771298585493918,0.8926329987457843,Patanjali Ayurved (Health Care),0.8,2.477596482220861,0.9,3310,3399,True,False,False,False,True,True,False
-0.6936698819093134,-0.41555980039740364,3.7,-0.5978212199230237,-0.6742993502801168,Pepperfry,-0.3,0.029121323022185723,0.6,2859,6469,False,False,True,False,False,False,True
2.5772421031823454,2.0121709603388918,5.0,2.390816978919914,1.0131662563631618,Streax,1.0,4.517992448219758,1.0,1231,8938,True,True,False,False,True,True,False
-1.2240880416539068,-1.1625538806239561,2.5,-0.8277164659878651,-2.241231699306018,Wakefit,-0.6,-0.27693807187764874,0.3,2370,7286,False,False,True,False,False,False,True
1.2511967038208622,1.2651768801123395,4.6,1.0771298585493918,1.0131662563631618,Allen Solly Woman,0.95,4.517992448219758,0.9,949,861,True,True,False,False,True,True,False
